,timestamp,date,day number,weekends,activity number,segment,activity count
1379,1573621200,2019-11-13 11:00:00,3,1,0,1,0
1380,1573624800,2019-11-13 12:00:00,3,1,0,2,0
1381,1573628400,2019-11-13 13:00:00,3,1,0,2,0
1382,1573632000,2019-11-13 14:00:00,3,1,0,2,0
1383,1573635600,2019-11-13 15:00:00,3,1,0,2,0
1384,1573639200,2019-11-13 16:00:00,3,1,0,2,0
1385,1573642800,2019-11-13 17:00:00,3,1,0,2,0
1386,1573646400,2019-11-13 18:00:00,3,1,0,3,0
1387,1573650000,2019-11-13 19:00:00,3,1,0,3,0
1388,1573653600,2019-11-13 20:00:00,3,1,0,3,0
1389,1573657200,2019-11-13 21:00:00,3,1,0,3,0
1390,1573660800,2019-11-13 22:00:00,3,1,0,3,830
1391,1573664400,2019-11-13 23:00:00,3,1,0,3,0
1392,1573581600,2019-11-13 00:00:00,3,1,0,0,0
1393,1573585200,2019-11-13 01:00:00,3,1,0,0,0
1394,1573588800,2019-11-13 02:00:00,3,1,0,0,0
1395,1573592400,2019-11-13 03:00:00,3,1,0,0,0
1396,1573596000,2019-11-13 04:00:00,3,1,0,0,0
1397,1573599600,2019-11-13 05:00:00,3,1,0,0,0
1398,1573603200,2019-11-13 06:00:00,3,1,0,1,0
1399,1573606800,2019-11-13 07:00:00,3,1,0,1,0
1400,1573610400,2019-11-13 08:00:00,3,1,0,1,0
1401,1573614000,2019-11-13 09:00:00,3,1,0,1,0
1402,1573617600,2019-11-13 10:00:00,3,1,0,1,0
1403,1573621200,2019-11-13 11:00:00,3,1,0,1,0
1404,1573624800,2019-11-13 12:00:00,3,1,0,2,0
1405,1573628400,2019-11-13 13:00:00,3,1,0,2,0
1406,1573632000,2019-11-13 14:00:00,3,1,0,2,0
1407,1573635600,2019-11-13 15:00:00,3,1,0,2,0
1408,1573639200,2019-11-13 16:00:00,3,1,0,2,0
1409,1573642800,2019-11-13 17:00:00,3,1,0,2,0
1410,1573646400,2019-11-13 18:00:00,3,1,0,3,0
1411,1573650000,2019-11-13 19:00:00,3,1,0,3,0
1412,1573653600,2019-11-13 20:00:00,3,1,0,3,0
1413,1573657200,2019-11-13 21:00:00,3,1,0,3,0
1414,1573660800,2019-11-13 22:00:00,3,1,0,3,0
1415,1573664400,2019-11-13 23:00:00,3,1,0,3,0
1416,1573581600,2019-11-13 00:00:00,3,1,0,0,0
1417,1573585200,2019-11-13 01:00:00,3,1,0,0,0
1418,1573588800,2019-11-13 02:00:00,3,1,0,0,0
1419,1573592400,2019-11-13 03:00:00,3,1,0,0,0
1420,1573596000,2019-11-13 04:00:00,3,1,0,0,0
1421,1573599600,2019-11-13 05:00:00,3,1,0,0,0
1422,1573603200,2019-11-13 06:00:00,3,1,0,1,0
1423,1573606800,2019-11-13 07:00:00,3,1,0,1,0
1424,1573610400,2019-11-13 08:00:00,3,1,0,1,0
1425,1573614000,2019-11-13 09:00:00,3,1,0,1,0
1426,1573617600,2019-11-13 10:00:00,3,1,0,1,0
1427,1573621200,2019-11-13 11:00:00,3,1,0,1,0
1428,1573624800,2019-11-13 12:00:00,3,1,0,2,0
1429,1573628400,2019-11-13 13:00:00,3,1,0,2,0
1430,1573632000,2019-11-13 14:00:00,3,1,0,2,0
1431,1573635600,2019-11-13 15:00:00,3,1,0,2,0
1432,1573639200,2019-11-13 16:00:00,3,1,0,2,0
1433,1573642800,2019-11-13 17:00:00,3,1,0,2,0
1434,1573646400,2019-11-13 18:00:00,3,1,0,3,0
1435,1573650000,2019-11-13 19:00:00,3,1,0,3,0
1436,1573653600,2019-11-13 20:00:00,3,1,0,3,0
1437,1573657200,2019-11-13 21:00:00,3,1,0,3,0
1438,1573660800,2019-11-13 22:00:00,3,1,0,3,0
1439,1573664400,2019-11-13 23:00:00,3,1,0,3,0
1440,1573754400,2019-11-15 00:00:00,5,1,0,0,0
1441,1573758000,2019-11-15 01:00:00,5,1,0,0,0
1442,1573761600,2019-11-15 02:00:00,5,1,0,0,0
1443,1573765200,2019-11-15 03:00:00,5,1,0,0,0
1444,1573768800,2019-11-15 04:00:00,5,1,0,0,0
1445,1573772400,2019-11-15 05:00:00,5,1,0,0,0
1446,1573776000,2019-11-15 06:00:00,5,1,0,1,0
1447,1573779600,2019-11-15 07:00:00,5,1,0,1,0
1448,1573783200,2019-11-15 08:00:00,5,1,0,1,0
1449,1573786800,2019-11-15 09:00:00,5,1,0,1,0
1450,1573790400,2019-11-15 10:00:00,5,1,0,1,0
1451,1573794000,2019-11-15 11:00:00,5,1,0,1,0
1452,1573797600,2019-11-15 12:00:00,5,1,0,2,0
1453,1573801200,2019-11-15 13:00:00,5,1,0,2,0
1454,1573804800,2019-11-15 14:00:00,5,1,0,2,0
1455,1573808400,2019-11-15 15:00:00,5,1,0,2,0
1456,1573812000,2019-11-15 16:00:00,5,1,0,2,0
1457,1573815600,2019-11-15 17:00:00,5,1,0,2,0
1458,1573819200,2019-11-15 18:00:00,5,1,0,3,0
1459,1573822800,2019-11-15 19:00:00,5,1,0,3,0
1460,1573826400,2019-11-15 20:00:00,5,1,0,3,0
1461,1573830000,2019-11-15 21:00:00,5,1,0,3,0
1462,1573833600,2019-11-15 22:00:00,5,1,0,3,0
1463,1573837200,2019-11-15 23:00:00,5,1,0,3,0
1464,1573754400,2019-11-15 00:00:00,5,1,0,0,0
1465,1573758000,2019-11-15 01:00:00,5,1,0,0,0
1466,1573761600,2019-11-15 02:00:00,5,1,0,0,0
1467,1573765200,2019-11-15 03:00:00,5,1,0,0,0
1468,1573768800,2019-11-15 04:00:00,5,1,0,0,0
1469,1573772400,2019-11-15 05:00:00,5,1,0,0,0
1470,1573776000,2019-11-15 06:00:00,5,1,0,1,0
1471,1573779600,2019-11-15 07:00:00,5,1,0,1,0
1472,1573783200,2019-11-15 08:00:00,5,1,0,1,0
1473,1573786800,2019-11-15 09:00:00,5,1,0,1,0
1474,1573790400,2019-11-15 10:00:00,5,1,0,1,0
1475,1573794000,2019-11-15 11:00:00,5,1,0,1,0
1476,1573797600,2019-11-15 12:00:00,5,1,0,2,0
1477,1573801200,2019-11-15 13:00:00,5,1,0,2,0
1478,1573804800,2019-11-15 14:00:00,5,1,0,2,0
1479,1573808400,2019-11-15 15:00:00,5,1,0,2,0
1480,1573812000,2019-11-15 16:00:00,5,1,0,2,0
1481,1573815600,2019-11-15 17:00:00,5,1,0,2,0
1482,1573819200,2019-11-15 18:00:00,5,1,0,3,0
1483,1573822800,2019-11-15 19:00:00,5,1,0,3,0
1484,1573826400,2019-11-15 20:00:00,5,1,0,3,0
1485,1573830000,2019-11-15 21:00:00,5,1,0,3,473
1486,1573833600,2019-11-15 22:00:00,5,1,0,3,0
1487,1573837200,2019-11-15 23:00:00,5,1,0,3,0
1488,1573754400,2019-11-15 00:00:00,5,1,0,0,0
1489,1573758000,2019-11-15 01:00:00,5,1,0,0,0
1490,1573761600,2019-11-15 02:00:00,5,1,0,0,0
1491,1573765200,2019-11-15 03:00:00,5,1,0,0,0
1492,1573768800,2019-11-15 04:00:00,5,1,0,0,0
1493,1573772400,2019-11-15 05:00:00,5,1,0,0,0
1494,1573776000,2019-11-15 06:00:00,5,1,0,1,0
1495,1573779600,2019-11-15 07:00:00,5,1,0,1,0
1496,1573783200,2019-11-15 08:00:00,5,1,0,1,0
1497,1573786800,2019-11-15 09:00:00,5,1,0,1,0
1498,1573790400,2019-11-15 10:00:00,5,1,0,1,0
1499,1573794000,2019-11-15 11:00:00,5,1,0,1,0
1500,1573797600,2019-11-15 12:00:00,5,1,0,2,0
1501,1573801200,2019-11-15 13:00:00,5,1,0,2,0
1502,1573804800,2019-11-15 14:00:00,5,1,0,2,0
1503,1573808400,2019-11-15 15:00:00,5,1,0,2,0
1504,1573812000,2019-11-15 16:00:00,5,1,0,2,0
1505,1573815600,2019-11-15 17:00:00,5,1,0,2,0
1506,1573819200,2019-11-15 18:00:00,5,1,0,3,0
1507,1573822800,2019-11-15 19:00:00,5,1,0,3,0
1508,1573826400,2019-11-15 20:00:00,5,1,0,3,0
1509,1573830000,2019-11-15 21:00:00,5,1,0,3,0
1510,1573833600,2019-11-15 22:00:00,5,1,0,3,0
1511,1573837200,2019-11-15 23:00:00,5,1,0,3,0
1512,1573754400,2019-11-15 00:00:00,5,1,0,0,0
1513,1573758000,2019-11-15 01:00:00,5,1,0,0,0
1514,1573761600,2019-11-15 02:00:00,5,1,0,0,0
1515,1573765200,2019-11-15 03:00:00,5,1,0,0,0
1516,1573768800,2019-11-15 04:00:00,5,1,0,0,0
1517,1573772400,2019-11-15 05:00:00,5,1,0,0,0
1518,1573776000,2019-11-15 06:00:00,5,1,0,1,0
1519,1573779600,2019-11-15 07:00:00,5,1,0,1,0
1520,1573783200,2019-11-15 08:00:00,5,1,0,1,0
1521,1573786800,2019-11-15 09:00:00,5,1,0,1,0
1522,1573790400,2019-11-15 10:00:00,5,1,0,1,0
1523,1573794000,2019-11-15 11:00:00,5,1,0,1,0
1524,1573797600,2019-11-15 12:00:00,5,1,0,2,0
1525,1573801200,2019-11-15 13:00:00,5,1,0,2,0
1526,1573804800,2019-11-15 14:00:00,5,1,0,2,0
1527,1573808400,2019-11-15 15:00:00,5,1,0,2,0
1528,1573812000,2019-11-15 16:00:00,5,1,0,2,0
1529,1573815600,2019-11-15 17:00:00,5,1,0,2,0
1530,1573819200,2019-11-15 18:00:00,5,1,0,3,0
1531,1573822800,2019-11-15 19:00:00,5,1,0,3,0
1532,1573826400,2019-11-15 20:00:00,5,1,0,3,0
1533,1573830000,2019-11-15 21:00:00,5,1,0,3,0
1534,1573833600,2019-11-15 22:00:00,5,1,0,3,0
1535,1573837200,2019-11-15 23:00:00,5,1,0,3,0
1536,1574186400,2019-11-20 00:00:00,3,1,0,0,0
1537,1574190000,2019-11-20 01:00:00,3,1,0,0,0
1538,1574193600,2019-11-20 02:00:00,3,1,0,0,0
1539,1574197200,2019-11-20 03:00:00,3,1,0,0,0
1540,1574200800,2019-11-20 04:00:00,3,1,0,0,0
1541,1574204400,2019-11-20 05:00:00,3,1,0,0,0
1542,1574208000,2019-11-20 06:00:00,3,1,0,1,0
1543,1574211600,2019-11-20 07:00:00,3,1,0,1,0
1544,1574215200,2019-11-20 08:00:00,3,1,0,1,0
1545,1574218800,2019-11-20 09:00:00,3,1,0,1,0
1546,1574222400,2019-11-20 10:00:00,3,1,0,1,0
1547,1574226000,2019-11-20 11:00:00,3,1,0,1,0
1548,1574229600,2019-11-20 12:00:00,3,1,0,2,0
1549,1574233200,2019-11-20 13:00:00,3,1,0,2,0
1550,1574236800,2019-11-20 14:00:00,3,1,0,2,0
1551,1574240400,2019-11-20 15:00:00,3,1,0,2,0
1552,1574244000,2019-11-20 16:00:00,3,1,0,2,0
1553,1574247600,2019-11-20 17:00:00,3,1,0,2,0
1554,1574251200,2019-11-20 18:00:00,3,1,0,3,0
1555,1574254800,2019-11-20 19:00:00,3,1,0,3,0
1556,1574258400,2019-11-20 20:00:00,3,1,0,3,0
1557,1574262000,2019-11-20 21:00:00,3,1,0,3,0
1558,1574265600,2019-11-20 22:00:00,3,1,0,3,0
1559,1574269200,2019-11-20 23:00:00,3,1,0,3,0
1560,1574186400,2019-11-20 00:00:00,3,1,0,0,0
1561,1574190000,2019-11-20 01:00:00,3,1,0,0,0
1562,1574193600,2019-11-20 02:00:00,3,1,0,0,0
1563,1574197200,2019-11-20 03:00:00,3,1,0,0,0
1564,1574200800,2019-11-20 04:00:00,3,1,0,0,0
1565,1574204400,2019-11-20 05:00:00,3,1,0,0,0
1566,1574208000,2019-11-20 06:00:00,3,1,0,1,0
1567,1574211600,2019-11-20 07:00:00,3,1,0,1,0
1568,1574215200,2019-11-20 08:00:00,3,1,0,1,0
1569,1574218800,2019-11-20 09:00:00,3,1,0,1,0
1570,1574222400,2019-11-20 10:00:00,3,1,0,1,0
1571,1574226000,2019-11-20 11:00:00,3,1,0,1,0
1572,1574229600,2019-11-20 12:00:00,3,1,0,2,0
1573,1574233200,2019-11-20 13:00:00,3,1,0,2,0
1574,1574236800,2019-11-20 14:00:00,3,1,0,2,0
1575,1574240400,2019-11-20 15:00:00,3,1,0,2,0
1576,1574244000,2019-11-20 16:00:00,3,1,0,2,0
1577,1574247600,2019-11-20 17:00:00,3,1,0,2,0
1578,1574251200,2019-11-20 18:00:00,3,1,0,3,0
1579,1574254800,2019-11-20 19:00:00,3,1,0,3,0
1580,1574258400,2019-11-20 20:00:00,3,1,0,3,0
1581,1574262000,2019-11-20 21:00:00,3,1,0,3,0
1582,1574265600,2019-11-20 22:00:00,3,1,0,3,700
1583,1574269200,2019-11-20 23:00:00,3,1,0,3,0
1584,1574186400,2019-11-20 00:00:00,3,1,0,0,0
1585,1574190000,2019-11-20 01:00:00,3,1,0,0,0
1586,1574193600,2019-11-20 02:00:00,3,1,0,0,0
1587,1574197200,2019-11-20 03:00:00,3,1,0,0,0
1588,1574200800,2019-11-20 04:00:00,3,1,0,0,0
1589,1574204400,2019-11-20 05:00:00,3,1,0,0,0
1590,1574208000,2019-11-20 06:00:00,3,1,0,1,0
1591,1574211600,2019-11-20 07:00:00,3,1,0,1,0
1592,1574215200,2019-11-20 08:00:00,3,1,0,1,0
1593,1574218800,2019-11-20 09:00:00,3,1,0,1,0
1594,1574222400,2019-11-20 10:00:00,3,1,0,1,0
1595,1574226000,2019-11-20 11:00:00,3,1,0,1,0
1596,1574229600,2019-11-20 12:00:00,3,1,0,2,0
1597,1574233200,2019-11-20 13:00:00,3,1,0,2,0
1598,1574236800,2019-11-20 14:00:00,3,1,0,2,0
1599,1574240400,2019-11-20 15:00:00,3,1,0,2,0
1600,1574244000,2019-11-20 16:00:00,3,1,0,2,0
1601,1574247600,2019-11-20 17:00:00,3,1,0,2,1162
1602,1574251200,2019-11-20 18:00:00,3,1,0,3,3354
1603,1574254800,2019-11-20 19:00:00,3,1,0,3,0
1604,1574258400,2019-11-20 20:00:00,3,1,0,3,2116
1605,1574262000,2019-11-20 21:00:00,3,1,0,3,2115
1606,1574265600,2019-11-20 22:00:00,3,1,0,3,0
1607,1574269200,2019-11-20 23:00:00,3,1,0,3,0
1608,1574186400,2019-11-20 00:00:00,3,1,0,0,0
1609,1574190000,2019-11-20 01:00:00,3,1,0,0,0
1610,1574193600,2019-11-20 02:00:00,3,1,0,0,0
1611,1574197200,2019-11-20 03:00:00,3,1,0,0,0
1612,1574200800,2019-11-20 04:00:00,3,1,0,0,0
1613,1574204400,2019-11-20 05:00:00,3,1,0,0,0
1614,1574208000,2019-11-20 06:00:00,3,1,0,1,0
1615,1574211600,2019-11-20 07:00:00,3,1,0,1,0
1616,1574215200,2019-11-20 08:00:00,3,1,0,1,0
1617,1574218800,2019-11-20 09:00:00,3,1,0,1,0
1618,1574222400,2019-11-20 10:00:00,3,1,0,1,0
1619,1574226000,2019-11-20 11:00:00,3,1,0,1,0
1620,1574229600,2019-11-20 12:00:00,3,1,0,2,0
1621,1574233200,2019-11-20 13:00:00,3,1,0,2,0
1622,1574236800,2019-11-20 14:00:00,3,1,0,2,0
1623,1574240400,2019-11-20 15:00:00,3,1,0,2,0
1624,1574244000,2019-11-20 16:00:00,3,1,0,2,0
1625,1574247600,2019-11-20 17:00:00,3,1,0,2,0
1626,1574251200,2019-11-20 18:00:00,3,1,0,3,0
1627,1574254800,2019-11-20 19:00:00,3,1,0,3,0
1628,1574258400,2019-11-20 20:00:00,3,1,0,3,0
1629,1574262000,2019-11-20 21:00:00,3,1,0,3,0
1630,1574265600,2019-11-20 22:00:00,3,1,0,3,0
1631,1574269200,2019-11-20 23:00:00,3,1,0,3,0
1632,1574272800,2019-11-21 00:00:00,4,1,0,0,0
1633,1574276400,2019-11-21 01:00:00,4,1,0,0,0
1634,1574280000,2019-11-21 02:00:00,4,1,0,0,0
1635,1574283600,2019-11-21 03:00:00,4,1,0,0,0
1636,1574287200,2019-11-21 04:00:00,4,1,0,0,0
1637,1574290800,2019-11-21 05:00:00,4,1,0,0,0
1638,1574294400,2019-11-21 06:00:00,4,1,0,1,0
1639,1574298000,2019-11-21 07:00:00,4,1,0,1,0
1640,1574301600,2019-11-21 08:00:00,4,1,0,1,0
1641,1574305200,2019-11-21 09:00:00,4,1,0,1,0
1642,1574308800,2019-11-21 10:00:00,4,1,0,1,0
1643,1574312400,2019-11-21 11:00:00,4,1,0,1,0
1644,1574316000,2019-11-21 12:00:00,4,1,0,2,0
1645,1574319600,2019-11-21 13:00:00,4,1,0,2,0
1646,1574323200,2019-11-21 14:00:00,4,1,0,2,0
1647,1574326800,2019-11-21 15:00:00,4,1,0,2,0
1648,1574330400,2019-11-21 16:00:00,4,1,0,2,0
1649,1574334000,2019-11-21 17:00:00,4,1,0,2,0
1650,1574337600,2019-11-21 18:00:00,4,1,0,3,0
1651,1574341200,2019-11-21 19:00:00,4,1,0,3,0
1652,1574344800,2019-11-21 20:00:00,4,1,0,3,0
1653,1574348400,2019-11-21 21:00:00,4,1,0,3,0
1654,1574352000,2019-11-21 22:00:00,4,1,0,3,0
1655,1574355600,2019-11-21 23:00:00,4,1,0,3,0
1656,1574272800,2019-11-21 00:00:00,4,1,0,0,0
1657,1574276400,2019-11-21 01:00:00,4,1,0,0,0
1658,1574280000,2019-11-21 02:00:00,4,1,0,0,0
1659,1574283600,2019-11-21 03:00:00,4,1,0,0,0
1660,1574287200,2019-11-21 04:00:00,4,1,0,0,0
1661,1574290800,2019-11-21 05:00:00,4,1,0,0,0
1662,1574294400,2019-11-21 06:00:00,4,1,0,1,0
1663,1574298000,2019-11-21 07:00:00,4,1,0,1,0
1664,1574301600,2019-11-21 08:00:00,4,1,0,1,0
1665,1574305200,2019-11-21 09:00:00,4,1,0,1,0
1666,1574308800,2019-11-21 10:00:00,4,1,0,1,0
1667,1574312400,2019-11-21 11:00:00,4,1,0,1,0
1668,1574316000,2019-11-21 12:00:00,4,1,0,2,0
1669,1574319600,2019-11-21 13:00:00,4,1,0,2,0
1670,1574323200,2019-11-21 14:00:00,4,1,0,2,0
1671,1574326800,2019-11-21 15:00:00,4,1,0,2,0
1672,1574330400,2019-11-21 16:00:00,4,1,0,2,0
1673,1574334000,2019-11-21 17:00:00,4,1,0,2,0
1674,1574337600,2019-11-21 18:00:00,4,1,0,3,0
1675,1574341200,2019-11-21 19:00:00,4,1,0,3,0
1676,1574344800,2019-11-21 20:00:00,4,1,0,3,0
1677,1574348400,2019-11-21 21:00:00,4,1,0,3,0
1678,1574352000,2019-11-21 22:00:00,4,1,0,3,507
1679,1574355600,2019-11-21 23:00:00,4,1,0,3,0
1680,1574272800,2019-11-21 00:00:00,4,1,0,0,0
1681,1574276400,2019-11-21 01:00:00,4,1,0,0,0
1682,1574280000,2019-11-21 02:00:00,4,1,0,0,0
1683,1574283600,2019-11-21 03:00:00,4,1,0,0,0
1684,1574287200,2019-11-21 04:00:00,4,1,0,0,0
1685,1574290800,2019-11-21 05:00:00,4,1,0,0,0
1686,1574294400,2019-11-21 06:00:00,4,1,0,1,0
1687,1574298000,2019-11-21 07:00:00,4,1,0,1,0
1688,1574301600,2019-11-21 08:00:00,4,1,0,1,0
1689,1574305200,2019-11-21 09:00:00,4,1,0,1,0
1690,1574308800,2019-11-21 10:00:00,4,1,0,1,0
1691,1574312400,2019-11-21 11:00:00,4,1,0,1,0
1692,1574316000,2019-11-21 12:00:00,4,1,0,2,0
1693,1574319600,2019-11-21 13:00:00,4,1,0,2,0
1694,1574323200,2019-11-21 14:00:00,4,1,0,2,0
1695,1574326800,2019-11-21 15:00:00,4,1,0,2,0
1696,1574330400,2019-11-21 16:00:00,4,1,0,2,0
1697,1574334000,2019-11-21 17:00:00,4,1,0,2,0
1698,1574337600,2019-11-21 18:00:00,4,1,0,3,2017
1699,1574341200,2019-11-21 19:00:00,4,1,0,3,0
1700,1574344800,2019-11-21 20:00:00,4,1,0,3,0
1701,1574348400,2019-11-21 21:00:00,4,1,0,3,1399
1702,1574352000,2019-11-21 22:00:00,4,1,0,3,1796
1703,1574355600,2019-11-21 23:00:00,4,1,0,3,0
1704,1574272800,2019-11-21 00:00:00,4,1,0,0,0
1705,1574276400,2019-11-21 01:00:00,4,1,0,0,0
1706,1574280000,2019-11-21 02:00:00,4,1,0,0,0
1707,1574283600,2019-11-21 03:00:00,4,1,0,0,0
1708,1574287200,2019-11-21 04:00:00,4,1,0,0,0
1709,1574290800,2019-11-21 05:00:00,4,1,0,0,0
1710,1574294400,2019-11-21 06:00:00,4,1,0,1,0
1711,1574298000,2019-11-21 07:00:00,4,1,0,1,0
1712,1574301600,2019-11-21 08:00:00,4,1,0,1,0
1713,1574305200,2019-11-21 09:00:00,4,1,0,1,0
1714,1574308800,2019-11-21 10:00:00,4,1,0,1,0
1715,1574312400,2019-11-21 11:00:00,4,1,0,1,0
1716,1574316000,2019-11-21 12:00:00,4,1,0,2,0
1717,1574319600,2019-11-21 13:00:00,4,1,0,2,0
1718,1574323200,2019-11-21 14:00:00,4,1,0,2,0
1719,1574326800,2019-11-21 15:00:00,4,1,0,2,0
1720,1574330400,2019-11-21 16:00:00,4,1,0,2,0
1721,1574334000,2019-11-21 17:00:00,4,1,0,2,0
1722,1574337600,2019-11-21 18:00:00,4,1,0,3,0
1723,1574341200,2019-11-21 19:00:00,4,1,0,3,0
1724,1574344800,2019-11-21 20:00:00,4,1,0,3,0
1725,1574348400,2019-11-21 21:00:00,4,1,0,3,0
1726,1574352000,2019-11-21 22:00:00,4,1,0,3,0
1727,1574355600,2019-11-21 23:00:00,4,1,0,3,0
1728,1574359200,2019-11-22 00:00:00,5,1,0,0,0
1729,1574362800,2019-11-22 01:00:00,5,1,0,0,0
1730,1574366400,2019-11-22 02:00:00,5,1,0,0,0
1731,1574370000,2019-11-22 03:00:00,5,1,0,0,0
1732,1574373600,2019-11-22 04:00:00,5,1,0,0,0
1733,1574377200,2019-11-22 05:00:00,5,1,0,0,0
1734,1574380800,2019-11-22 06:00:00,5,1,0,1,0
1735,1574384400,2019-11-22 07:00:00,5,1,0,1,0
1736,1574388000,2019-11-22 08:00:00,5,1,0,1,0
1737,1574391600,2019-11-22 09:00:00,5,1,0,1,0
1738,1574395200,2019-11-22 10:00:00,5,1,0,1,0
1739,1574398800,2019-11-22 11:00:00,5,1,0,1,0
1740,1574402400,2019-11-22 12:00:00,5,1,0,2,0
1741,1574406000,2019-11-22 13:00:00,5,1,0,2,0
1742,1574409600,2019-11-22 14:00:00,5,1,0,2,0
1743,1574413200,2019-11-22 15:00:00,5,1,0,2,0
1744,1574416800,2019-11-22 16:00:00,5,1,0,2,0
1745,1574420400,2019-11-22 17:00:00,5,1,0,2,0
1746,1574424000,2019-11-22 18:00:00,5,1,0,3,0
1747,1574427600,2019-11-22 19:00:00,5,1,0,3,0
1748,1574431200,2019-11-22 20:00:00,5,1,0,3,0
1749,1574434800,2019-11-22 21:00:00,5,1,0,3,0
1750,1574438400,2019-11-22 22:00:00,5,1,0,3,0
1751,1574442000,2019-11-22 23:00:00,5,1,0,3,0
1752,1574359200,2019-11-22 00:00:00,5,1,0,0,0
1753,1574362800,2019-11-22 01:00:00,5,1,0,0,0
1754,1574366400,2019-11-22 02:00:00,5,1,0,0,0
1755,1574370000,2019-11-22 03:00:00,5,1,0,0,0
1756,1574373600,2019-11-22 04:00:00,5,1,0,0,0
1757,1574377200,2019-11-22 05:00:00,5,1,0,0,0
1758,1574380800,2019-11-22 06:00:00,5,1,0,1,0
1759,1574384400,2019-11-22 07:00:00,5,1,0,1,0
1760,1574388000,2019-11-22 08:00:00,5,1,0,1,0
1761,1574391600,2019-11-22 09:00:00,5,1,0,1,0
1762,1574395200,2019-11-22 10:00:00,5,1,0,1,0
1763,1574398800,2019-11-22 11:00:00,5,1,0,1,0
1764,1574402400,2019-11-22 12:00:00,5,1,0,2,0
1765,1574406000,2019-11-22 13:00:00,5,1,0,2,0
1766,1574409600,2019-11-22 14:00:00,5,1,0,2,0
1767,1574413200,2019-11-22 15:00:00,5,1,0,2,0
1768,1574416800,2019-11-22 16:00:00,5,1,0,2,0
1769,1574420400,2019-11-22 17:00:00,5,1,0,2,0
1770,1574424000,2019-11-22 18:00:00,5,1,0,3,0
1771,1574427600,2019-11-22 19:00:00,5,1,0,3,0
1772,1574431200,2019-11-22 20:00:00,5,1,0,3,782
1773,1574434800,2019-11-22 21:00:00,5,1,0,3,0
1774,1574438400,2019-11-22 22:00:00,5,1,0,3,0
1775,1574442000,2019-11-22 23:00:00,5,1,0,3,0
1776,1574359200,2019-11-22 00:00:00,5,1,0,0,0
1777,1574362800,2019-11-22 01:00:00,5,1,0,0,0
1778,1574366400,2019-11-22 02:00:00,5,1,0,0,0
1779,1574370000,2019-11-22 03:00:00,5,1,0,0,0
1780,1574373600,2019-11-22 04:00:00,5,1,0,0,0
1781,1574377200,2019-11-22 05:00:00,5,1,0,0,0
1782,1574380800,2019-11-22 06:00:00,5,1,0,1,0
1783,1574384400,2019-11-22 07:00:00,5,1,0,1,0
1784,1574388000,2019-11-22 08:00:00,5,1,0,1,0
1785,1574391600,2019-11-22 09:00:00,5,1,0,1,0
1786,1574395200,2019-11-22 10:00:00,5,1,0,1,0
1787,1574398800,2019-11-22 11:00:00,5,1,0,1,0
1788,1574402400,2019-11-22 12:00:00,5,1,0,2,0
1789,1574406000,2019-11-22 13:00:00,5,1,0,2,0
1790,1574409600,2019-11-22 14:00:00,5,1,0,2,0
1791,1574413200,2019-11-22 15:00:00,5,1,0,2,0
1792,1574416800,2019-11-22 16:00:00,5,1,0,2,0
1793,1574420400,2019-11-22 17:00:00,5,1,0,2,0
1794,1574424000,2019-11-22 18:00:00,5,1,0,3,1370
1795,1574427600,2019-11-22 19:00:00,5,1,0,3,0
1796,1574431200,2019-11-22 20:00:00,5,1,0,3,0
1797,1574434800,2019-11-22 21:00:00,5,1,0,3,0
1798,1574438400,2019-11-22 22:00:00,5,1,0,3,0
1799,1574442000,2019-11-22 23:00:00,5,1,0,3,0
1800,1574359200,2019-11-22 00:00:00,5,1,0,0,0
1801,1574362800,2019-11-22 01:00:00,5,1,0,0,0
1802,1574366400,2019-11-22 02:00:00,5,1,0,0,0
1803,1574370000,2019-11-22 03:00:00,5,1,0,0,0
1804,1574373600,2019-11-22 04:00:00,5,1,0,0,0
1805,1574377200,2019-11-22 05:00:00,5,1,0,0,0
1806,1574380800,2019-11-22 06:00:00,5,1,0,1,0
1807,1574384400,2019-11-22 07:00:00,5,1,0,1,0
1808,1574388000,2019-11-22 08:00:00,5,1,0,1,0
1809,1574391600,2019-11-22 09:00:00,5,1,0,1,0
1810,1574395200,2019-11-22 10:00:00,5,1,0,1,0
1811,1574398800,2019-11-22 11:00:00,5,1,0,1,0
1812,1574402400,2019-11-22 12:00:00,5,1,0,2,0
1813,1574406000,2019-11-22 13:00:00,5,1,0,2,0
1814,1574409600,2019-11-22 14:00:00,5,1,0,2,0
1815,1574413200,2019-11-22 15:00:00,5,1,0,2,0
1816,1574416800,2019-11-22 16:00:00,5,1,0,2,0
1817,1574420400,2019-11-22 17:00:00,5,1,0,2,0
1818,1574424000,2019-11-22 18:00:00,5,1,0,3,0
1819,1574427600,2019-11-22 19:00:00,5,1,0,3,0
1820,1574431200,2019-11-22 20:00:00,5,1,0,3,0
1821,1574434800,2019-11-22 21:00:00,5,1,0,3,0
1822,1574438400,2019-11-22 22:00:00,5,1,0,3,0
1823,1574442000,2019-11-22 23:00:00,5,1,0,3,0
1824,1574704800,2019-11-26 00:00:00,2,1,0,0,0
1825,1574708400,2019-11-26 01:00:00,2,1,0,0,0
1826,1574712000,2019-11-26 02:00:00,2,1,0,0,0
1827,1574715600,2019-11-26 03:00:00,2,1,0,0,0
1828,1574719200,2019-11-26 04:00:00,2,1,0,0,0
